Age_Days,Employed_Days,Credit_Amount,Loan_Annuity,Child_Count,Score_Source,Client_Gender,Car_Owned,House_Own,Client_Education,Client_Income,Default
16410,375,228901,2799,3,0.4046831454923594,Male,0,0,Graduate,70971,0
14895,262,190302,3780,0,0.8066598468202346,Male,0,1,Graduate,60187,1
20905,4362,101977,2127,4,0.43760954401616914,Female,0,1,Graduate,34871,1
19415,6502,483448,8365,4,0.28658428244716544,Female,0,1,Graduate,76962,1
13594,3388,425194,15635,2,0.6519857078687425,Female,0,0,Graduate,74140,1
13827,3395,275864,8611,4,0.8976206384384373,Female,0,1,Post Graduate,86593,1
13057,1944,75651,13646,0,0.3626266526723493,Female,0,0,Post Graduate,43460,1
19895,1893,147919,8535,2,0.3956997037593986,Female,1,0,Graduate,39171,1
20947,5997,352107,15504,1,0.8802929379965521,Female,1,0,Post Graduate,66745,0
9269,6795,236944,10364,4,0.325143401285341,Male,0,0,Secondary,91772,0
18285,3634,167776,3808,3,0.5578498472214146,Male,1,1,Secondary,43835,0
8191,1652,391342,14055,0,0.36775649311126646,Male,1,1,Graduate,76668,0
11770,5540,194811,5297,0,0.8526463285308707,Female,0,1,Graduate,68465,1
14475,4141,180697,12209,4,0.8870647102034057,Male,0,0,Post Graduate,17612,0
17525,3892,375438,1448,1,0.7702884922840108,Female,0,1,Secondary,19433,0
16856,599,229428,6008,3,0.4203486710689674,Male,1,0,Graduate,10946,0
15620,4815,51789,18177,1,0.4824412326963535,Female,1,1,Secondary,54107,1
16506,1912,462636,17820,1,0.3696139785664949,Male,0,0,Post Graduate,11615,1
17291,1292,401441,7012,4,0.8235305769062939,Male,0,0,Graduate,88387,0
14112,600,286974,2620,3,0.8401907943817106,Male,1,0,Graduate,83790,1
14819,380,311413,14584,4,0.493209463572233,Male,0,0,Graduate,97635,0
20969,4213,218678,1948,4,0.6595731489321013,Male,0,1,Secondary,65221,1
11912,3637,481856,10319,0,0.3158872258422857,Male,1,0,Post Graduate,43161,1
17010,2163,430485,17575,4,0.5044551302543863,Male,1,1,Secondary,42598,1
19673,4355,94135,13204,2,0.6420493746714483,Female,0,1,Secondary,99454,1
8498,1098,87067,12952,3,0.4697821829626137,Female,1,1,Graduate,85229,0
19365,5599,329501,18787,0,0.4503196679805219,Male,1,0,Post Graduate,90690,1
12538,6448,220923,19374,3,0.20069929458685987,Male,0,0,Post Graduate,10388,1
17966,6150,350406,2104,0,0.7630054246439799,Male,0,0,Graduate,59739,0
13389,365,257925,1548,2,0.8225363284150138,Male,0,1,Post Graduate,89437,1
18977,5753,370787,12640,4,0.8786244706820825,Female,0,0,Graduate,39307,0
13557,2570,464750,8903,0,0.7034899695484509,Female,0,0,Graduate,83205,0
19541,3419,403414,19168,0,0.5841546186589193,Male,0,1,Post Graduate,67623,1
15005,5557,213944,11613,0,0.38849916386609656,Male,0,0,Post Graduate,98628,0
11019,6120,450905,18188,2,0.899509633174449,Male,1,1,Post Graduate,70816,1
7602,2476,119103,9990,3,0.6128269981724739,Male,0,1,Post Graduate,74885,0
19444,790,398412,12467,2,0.6768078506313123,Female,1,1,Secondary,55241,0
20175,3569,136310,5238,0,0.6776843133687224,Female,0,0,Graduate,62137,0
8286,746,87412,5367,0,0.7916762570300271,Female,0,0,Graduate,31014,1
17355,6510,359878,6651,4,0.20677077719284345,Female,0,1,Graduate,44198,1
11740,312,399937,17204,2,0.35417285830196027,Male,0,1,Graduate,24309,0
12209,4633,251002,3093,2,0.6658738001190098,Female,0,0,Secondary,39925,0
21575,920,72228,5001,1,0.8266020157771974,Male,0,0,Post Graduate,26176,1
10372,1077,170627,8810,3,0.6797371473449494,Female,1,1,Post Graduate,96911,1
20898,5586,390068,12272,1,0.4894439040455761,Female,0,1,Post Graduate,80603,1
21587,7008,61319,5554,1,0.4530888471091831,Male,0,1,Graduate,28422,0
21265,2829,56475,19901,3,0.7165636057983242,Female,0,0,Secondary,30517,1
10424,2381,278163,9697,4,0.7188663879960353,Male,1,1,Secondary,64503,0
16819,3618,195800,18480,4,0.6249405947539832,Male,1,0,Post Graduate,38514,0
20680,797,291382,13371,3,0.40402691686813597,Male,0,1,Graduate,12215,1
17900,4443,341689,10236,3,0.8476083728733805,Male,0,0,Post Graduate,95276,1
19165,272,408780,14769,2,0.5863159594830474,Male,0,1,Graduate,26486,0
15425,3010,279484,8061,2,0.7533446493738314,Female,0,0,Post Graduate,84482,1
10591,4815,242828,19588,2,0.3500157835132821,Female,0,0,Post Graduate,22249,1
11333,1773,249847,4902,2,0.44082855203030946,Male,1,0,Secondary,33187,1
12405,2547,481915,2352,0,0.8122056614711397,Male,0,0,Graduate,63613,0
8003,3164,480037,2596,0,0.23507492095797788,Male,1,0,Secondary,49064,1
15433,4780,342759,9767,4,0.5586207178796634,Male,1,0,Secondary,81998,0
7874,6222,325890,1679,0,0.5371938358908064,Female,0,1,Post Graduate,52790,0
13004,4717,203817,13020,0,0.7258611322356574,Male,1,1,Graduate,87437,0
18724,6135,313389,13096,2,0.3973256394195327,Female,0,1,Graduate,56783,1
15148,946,167408,12385,2,0.35334677530171965,Female,1,0,Post Graduate,75618,1
12508,6501,162143,9509,3,0.8482929871412637,Male,0,0,Post Graduate,52271,1
20275,2665,468069,6734,2,0.6001967563709254,Female,0,1,Post Graduate,34347,1
14224,506,339776,16675,3,0.2732826977985582,Male,0,0,Graduate,65142,1
18124,5678,325000,13693,3,0.33512531355002473,Male,0,0,Post Graduate,70683,1
11128,6719,237965,8407,0,0.8991782416599738,Female,1,1,Post Graduate,81288,0
10530,243,282298,12786,2,0.3369262973765347,Male,1,1,Secondary,70791,1
7788,505,118049,3542,0,0.6273328579475751,Male,1,1,Post Graduate,13668,1
14414,4517,370326,18062,2,0.49408965529693266,Female,0,1,Post Graduate,60767,1
16839,3158,446017,6366,0,0.8199193663948847,Female,0,1,Graduate,96166,1
19173,6360,278953,8410,0,0.7286180146067294,Female,1,1,Post Graduate,86531,0
10473,3590,260503,10835,0,0.6178659773832711,Male,0,1,Graduate,44830,1
20081,1872,220821,14647,4,0.20751728725858776,Female,0,0,Secondary,51739,1
8967,3793,254829,6541,0,0.8158566452454217,Female,1,0,Secondary,60210,1
17129,7152,367798,18218,1,0.5112672295871014,Female,0,0,Graduate,45166,1
11414,1192,252646,11433,1,0.8521043571130036,Female,1,0,Post Graduate,21196,0
10853,4425,367525,11547,1,0.5468773089979408,Male,0,1,Graduate,28714,1
15061,4745,108601,10860,3,0.6859571424279078,Female,0,0,Post Graduate,55692,0
8300,1464,196154,11745,0,0.2485048546266495,Female,1,0,Post Graduate,60911,1
16342,390,195720,7818,1,0.72160615746875,Male,1,0,Post Graduate,55580,0
8688,5615,312508,15101,3,0.43659722191834605,Female,1,0,Graduate,92347,0
12750,4476,215640,6028,1,0.4459513100322466,Female,1,1,Secondary,97297,0
11012,3377,255704,16798,2,0.283059091296573,Male,1,0,Graduate,64181,1
8667,4837,319580,11954,4,0.3028000040481416,Male,0,1,Post Graduate,63028,0
15489,6106,398857,13770,0,0.33003133934434714,Male,1,1,Graduate,37066,1
16313,4915,469970,10438,4,0.4297443179999957,Male,0,0,Secondary,74631,1
7754,672,372338,19156,4,0.8243789389429237,Male,0,1,Graduate,53281,0
17116,2560,74544,19548,2,0.4577821667610563,Female,1,0,Secondary,59711,0
10072,5867,113295,8111,2,0.7070538945942528,Female,1,1,Secondary,80977,1
11026,7092,455854,7113,2,0.25792325272291,Female,0,1,Post Graduate,57024,0
14532,1211,246787,3563,3,0.6137691594903948,Female,1,1,Secondary,61769,1
18639,929,119409,16889,1,0.5373238618893077,Male,1,0,Graduate,20146,1
19581,1539,299720,9498,0,0.884570562868153,Male,0,0,Graduate,43357,0
12106,912,176839,9131,2,0.792345438915274,Male,0,0,Post Graduate,65499,0
9490,643,425903,3696,0,0.5183808407070548,Female,1,0,Graduate,26313,1
16408,4522,329301,8704,0,0.7425999348317371,Male,0,1,Post Graduate,37398,1
19478,501,226637,17442,0,0.3351271189056443,Male,0,0,Graduate,19324,0
10175,729,251068,10765,2,0.5936354291742447,Female,0,1,Graduate,17432,1
12892,1283,115888,18524,2,0.25223333889809574,Male,0,1,Secondary,30867,1
8740,2118,237167,11002,1,0.44366232257617816,Male,0,1,Secondary,44359,1
19892,6621,377091,12390,2,0.3581035271355192,Female,0,1,Secondary,79943,0
16227,4552,383024,12668,2,0.7032368707276477,Female,0,1,Graduate,40971,0
19060,6332,54507,19946,0,0.543063483850053,Male,0,1,Post Graduate,60759,0
13359,4386,415278,17244,1,0.7257493351936073,Female,0,1,Post Graduate,46492,0
21737,3836,93988,7641,4,0.560706806342012,Male,0,1,Post Graduate,63006,1
21597,919,410565,1941,2,0.260539109506147,Female,1,1,Secondary,51069,1
18830,4050,197937,13815,2,0.7147573548127688,Female,1,1,Graduate,87905,1
14310,2339,414735,7541,4,0.7832604847914639,Female,1,1,Secondary,40291,1
18507,6065,441758,16624,0,0.8324718581389547,Female,0,0,Graduate,27152,1
14417,755,77213,10966,1,0.6003943617146956,Male,0,1,Graduate,75674,0
18381,5754,499170,2421,0,0.7275097512996465,Male,0,0,Graduate,59372,1
16453,5930,107450,6765,3,0.726431035817839,Male,0,0,Secondary,63079,1
10289,5402,447693,17819,2,0.30902483185926105,Female,0,1,Graduate,61539,1
19340,5663,112222,18223,3,0.31495448122169956,Male,1,1,Secondary,12525,1
16518,1869,449749,5001,2,0.24961985406638829,Female,0,1,Secondary,19637,1
13528,4472,492611,13647,3,0.42393954459821104,Male,1,1,Graduate,58324,0
19357,5275,204468,6248,4,0.5314560114187452,Female,1,0,Graduate,66108,1
13771,507,62755,5959,2,0.8985284969279519,Female,1,0,Graduate,44377,1
10163,1436,181937,19034,2,0.5016953394477186,Female,0,1,Secondary,90069,0
21061,2575,192245,19645,3,0.7083698119551596,Male,1,0,Graduate,97363,0
17993,3426,239977,4889,1,0.6853779183907742,Male,0,1,Graduate,70207,0
17439,558,219169,2326,3,0.3431373651754057,Male,0,1,Post Graduate,32368,1
8477,3102,345515,6901,2,0.2409550060146055,Male,1,1,Post Graduate,35736,0
12060,6403,285132,4358,2,0.5822047260735113,Female,1,0,Post Graduate,27753,1
7311,4516,454470,2585,1,0.6902139146201333,Female,1,0,Graduate,13571,1
12552,5648,185090,14500,0,0.8987762531303791,Female,0,0,Secondary,36798,1
11699,3622,317336,12560,1,0.4510277365968195,Female,0,1,Post Graduate,43256,1
18856,4399,314159,17772,0,0.8274551934567678,Male,1,0,Secondary,57419,0
18514,5037,420298,16818,2,0.4673527191084305,Male,0,1,Post Graduate,86595,1
18863,4057,249988,4332,4,0.6825881959013589,Female,0,1,Post Graduate,40624,1
21351,7206,78343,18087,4,0.6187770513619364,Male,0,0,Secondary,19056,0
18322,3715,381450,3820,3,0.23708515531181784,Female,1,1,Post Graduate,73279,1
15534,6685,55829,16472,1,0.25487189887918094,Female,1,1,Secondary,28564,0
16435,1301,84381,5959,1,0.2145348628071227,Female,1,1,Graduate,21220,0
17882,5185,423595,18443,4,0.45958385921579264,Male,0,1,Graduate,21290,1
12745,2155,262153,13366,0,0.7220607341362075,Female,1,0,Secondary,62480,1
18037,6411,330407,2301,1,0.32092877579350587,Male,0,1,Secondary,30018,0
17903,6365,284748,11551,0,0.624097077868727,Female,0,1,Graduate,65138,1
20478,5923,496476,5112,0,0.40217944602175454,Male,0,1,Secondary,92155,1
13870,5649,486522,13763,0,0.7578948367853504,Male,0,0,Graduate,91567,1
16496,7257,370562,12774,0,0.7588773043020935,Female,1,1,Graduate,93302,0
15512,692,271970,17882,3,0.7427901604764964,Female,1,1,Secondary,19006,1
7706,4350,50148,9620,3,0.5673834596609637,Male,0,0,Post Graduate,53926,0
16506,1478,444970,8245,4,0.39919669705589617,Male,1,1,Secondary,89118,1
11731,6396,338889,12831,3,0.7666108307150441,Male,1,0,Graduate,36265,0
17330,256,122914,3105,1,0.3302703933574691,Female,1,1,Post Graduate,25908,1
18680,2430,499049,10745,3,0.4028317214200592,Female,1,0,Post Graduate,81165,0
12543,441,463356,6630,1,0.3287633943124352,Male,1,1,Graduate,94406,1
13842,1881,110653,4206,1,0.6719471122713534,Male,1,0,Post Graduate,28049,1
14236,2646,273607,19953,0,0.6803652196810726,Male,1,0,Post Graduate,20827,0
21415,5209,242593,3628,4,0.656756994950727,Female,1,1,Secondary,79522,1
16206,3820,390459,11068,0,0.49092102680526745,Female,1,1,Graduate,50954,1
11446,6533,343219,14394,0,0.27011970504100324,Male,1,0,Post Graduate,77359,1
19346,4677,473913,2067,3,0.8378187091605147,Male,1,1,Graduate,72934,0
19911,7211,497760,18890,3,0.5554116748085667,Female,0,1,Secondary,64980,1
20376,1735,59795,16245,1,0.484880536437764,Female,0,0,Secondary,64582,1
7440,3735,114555,10859,3,0.6121774252738053,Male,1,0,Secondary,97256,0
20057,2645,495420,7642,3,0.33495330507337406,Male,1,1,Post Graduate,96008,1
12182,18,285068,16377,2,0.2927841453734121,Male,1,1,Secondary,10610,1
21413,1124,153107,5066,1,0.4838676550205605,Female,1,1,Graduate,46636,0
20945,3985,363673,1947,1,0.3590544858699374,Male,0,1,Secondary,96245,1
13312,2654,454888,2171,2,0.3710032061760152,Male,0,0,Post Graduate,21884,0
8263,5476,497454,16831,1,0.8247580414449704,Male,1,0,Secondary,96355,1
14451,5661,277650,7114,4,0.5715314240300774,Female,0,0,Post Graduate,61315,0
15864,2080,217022,1171,4,0.5384283450263458,Female,1,0,Graduate,60901,0
19127,6089,61009,13818,2,0.6826357156100181,Female,0,1,Secondary,31556,1
18033,1547,228168,10335,3,0.8660836795737177,Male,1,0,Secondary,56676,0
10910,861,200616,11051,4,0.27853899512939484,Female,0,0,Graduate,88758,0
17184,154,498944,7209,2,0.78347419697648,Female,0,1,Graduate,96603,1
14194,3494,79381,11380,4,0.6088134259074921,Female,0,1,Post Graduate,21018,1
20767,904,439913,4577,0,0.30231574766828606,Female,1,0,Secondary,46599,0
21259,1269,468503,9380,2,0.4080045230822942,Female,0,1,Secondary,77915,1
14611,404,376754,5076,1,0.5376529915253176,Male,1,0,Secondary,32489,1
7405,843,118122,1157,4,0.6838240012041961,Male,0,1,Secondary,58071,0
12839,1782,380328,8777,1,0.36982491186741656,Male,0,1,Graduate,22394,1
17173,1564,483297,9437,2,0.5744151708273129,Male,1,0,Secondary,24417,1
19589,1184,264709,12095,4,0.6792701391911031,Male,1,1,Secondary,37849,1
19508,746,488528,16279,1,0.5141185255932543,Female,1,0,Secondary,45207,1
18128,1725,137228,8200,3,0.8041181727841231,Female,0,0,Post Graduate,71669,0
14087,3188,385087,19761,3,0.8086213719882831,Male,1,0,Post Graduate,34290,0
9437,270,130770,15847,0,0.5294838523483121,Female,1,1,Post Graduate,25115,1
18908,4865,102726,10041,2,0.8810479972862297,Male,1,0,Graduate,42752,0
11745,5811,465427,2810,1,0.2529095646838131,Male,0,0,Graduate,56402,1
10830,5606,472696,8895,0,0.20235366482605566,Female,1,0,Graduate,34241,1
8586,3956,359924,19510,2,0.4664677846627433,Male,1,0,Secondary,59021,1
18671,171,238210,7953,3,0.6207679429607564,Female,0,0,Secondary,48197,1
20650,273,271454,7323,1,0.6404401102147625,Male,1,0,Graduate,74079,1
14352,2306,354647,6605,4,0.53351201540568,Female,0,1,Post Graduate,99979,1
21794,1158,370037,6891,3,0.2874183192684523,Female,1,0,Secondary,46533,1
10954,1706,227265,4076,4,0.319348265251526,Female,1,1,Post Graduate,87897,1
14402,1771,295074,19728,4,0.7965035886964065,Female,1,1,Secondary,99832,0
9659,421,373502,1619,1,0.8075377922174829,Female,1,0,Secondary,84381,0
15405,5540,130857,12094,1,0.6717289765025041,Female,0,1,Post Graduate,89283,0
15936,1209,432601,3407,4,0.6649525805952177,Male,0,1,Graduate,93093,1
13741,6507,465333,13644,0,0.6183774896194653,Male,0,0,Post Graduate,77203,1
12347,6521,309405,4004,4,0.34204811999139173,Female,0,1,Graduate,56963,1
15527,4675,240128,11678,4,0.49977549018193224,Female,0,0,Graduate,41034,1
12503,890,167928,5039,1,0.6871262560243651,Male,0,1,Secondary,24143,1
16967,4817,108706,2304,2,0.576076590402337,Male,1,0,Secondary,78857,0
19449,3267,452692,6630,3,0.21300623383856943,Male,1,1,Secondary,79662,1
9098,4976,394950,8282,1,0.8674897647040689,Male,1,0,Graduate,29177,0
17337,5217,105006,4307,0,0.7913712368005004,Male,0,0,Graduate,84835,0
16900,6748,137238,18745,3,0.3823815098768165,Female,1,1,Post Graduate,56051,1
12591,6103,298018,7665,1,0.6315212546164073,Male,0,0,Secondary,81721,0
12795,6165,244227,5294,1,0.8462675686097314,Male,0,0,Secondary,62937,1
17200,1473,357942,2787,2,0.267207708479556,Male,1,1,Graduate,69778,1
20973,3243,127271,2073,0,0.5521206365576905,Female,1,0,Secondary,83993,1
18430,4478,342321,4599,0,0.5193701180924062,Male,0,0,Graduate,25942,0
13584,2181,440166,16389,1,0.4871435036984726,Male,0,1,Post Graduate,77659,1
14585,1449,442300,12345,2,0.7849120262250475,Female,0,1,Post Graduate,27894,1
8600,3096,394359,13318,1,0.46645230268822013,Female,1,1,Secondary,63927,1
14169,6646,93013,17107,4,0.24456433326870533,Male,0,1,Post Graduate,66160,1
16735,3256,132600,4055,4,0.24608641951501176,Female,0,1,Secondary,46190,1
19468,3156,408243,18043,2,0.2299212245672263,Male,1,1,Secondary,18431,1
10397,1590,365594,7320,1,0.48640179531182604,Male,0,0,Graduate,67394,1
11916,5882,491144,7513,2,0.7028843943888519,Female,1,1,Graduate,67819,0
21394,4239,434784,5642,1,0.34260572335136086,Male,0,1,Secondary,42338,1
7309,5982,404547,10321,1,0.6525279643020846,Female,1,1,Post Graduate,41583,1
20571,3981,488598,15432,4,0.6809619304725929,Female,0,0,Post Graduate,23913,0
17917,5798,149290,5466,3,0.3786414868109186,Female,1,0,Secondary,24860,1
13052,1435,266110,12458,0,0.6203903592424405,Female,0,0,Secondary,42924,1
17152,223,181832,16879,0,0.6794078380187931,Male,0,1,Post Graduate,83134,1
18123,219,74142,19855,2,0.526629535961488,Male,1,0,Post Graduate,47529,0
13595,4274,422333,9284,0,0.43570161809606656,Male,1,0,Graduate,42453,1
12115,1654,419676,11758,4,0.6334060861020292,Female,0,0,Graduate,86511,1
8372,4528,460506,18665,3,0.8844929611296397,Male,0,0,Post Graduate,64389,1
10525,264,181436,11991,1,0.49878898655828463,Female,0,1,Graduate,96090,0
20446,953,369065,5511,1,0.47421456739958473,Male,0,1,Graduate,64199,1
8616,4524,331941,11796,4,0.5249868316982793,Female,0,1,Secondary,41444,1
12999,3733,287403,4881,0,0.25335287541153373,Male,0,1,Graduate,58112,0
19637,6559,82535,16668,1,0.587214295769973,Male,0,1,Graduate,28798,0
14107,2774,358444,3413,0,0.4300881710520845,Female,1,1,Secondary,70147,1
13974,6340,359320,2544,4,0.28499548563188376,Male,0,0,Post Graduate,21441,0
10983,5673,66105,16729,1,0.5263797187821613,Female,1,1,Graduate,77691,1
14527,3124,189011,5784,2,0.2023687906017842,Female,0,1,Graduate,57792,0
10573,479,129472,6626,3,0.48124967161393123,Male,0,1,Post Graduate,72942,1
14300,3514,223101,5514,0,0.2740146875485153,Male,1,1,Graduate,95677,1
7445,1353,196935,2145,0,0.21700489237984621,Male,0,1,Post Graduate,42860,1
12310,3322,128097,10102,0,0.7771325323711513,Female,1,0,Secondary,22468,1
10340,3878,311674,12498,0,0.8413741622978443,Female,0,0,Post Graduate,68014,1
16954,889,191519,6450,4,0.34537225385137466,Female,0,0,Post Graduate,44911,0
21877,3854,146160,18950,4,0.5775087846839828,Female,0,0,Post Graduate,65123,1
20168,924,96940,5507,4,0.3945707099916894,Female,0,0,Secondary,71333,0
17076,2170,259019,14535,4,0.5455042070705275,Female,1,1,Post Graduate,27986,1
7782,1902,135001,5248,1,0.5056419246259122,Female,1,0,Post Graduate,45719,0
10479,5506,284824,14523,4,0.38833573855633996,Female,1,0,Secondary,69116,1
8549,5458,200714,4992,1,0.6902755057447083,Female,0,1,Graduate,85794,1
20260,4873,277870,9522,2,0.288543671524178,Male,1,0,Graduate,11310,1
7930,2395,276971,9027,4,0.237150947519957,Female,0,0,Post Graduate,73798,1
16153,28,248715,12972,2,0.7373728031260953,Female,1,1,Secondary,81782,1
18995,7118,57928,16305,4,0.6661510218544759,Male,0,1,Secondary,92078,1
10152,34,98002,11793,2,0.5489682869024786,Male,1,1,Post Graduate,30162,0
17958,3589,396997,1529,3,0.5274528393307791,Female,1,0,Post Graduate,26761,0
8287,5515,164614,5734,2,0.5481879656439983,Male,1,0,Graduate,29679,0
14922,2670,167517,14898,1,0.505916853269071,Male,1,0,Graduate,84441,1
14627,3365,206089,19909,0,0.47502460708182537,Female,0,1,Post Graduate,22379,0
17038,588,129064,13985,2,0.5497834220202842,Female,1,0,Secondary,57770,1
16141,3218,431838,14989,0,0.5699606198118323,Male,1,0,Post Graduate,69567,1
16460,3138,456529,3742,3,0.6843316198585346,Female,1,0,Secondary,23421,1
18129,903,444775,5635,3,0.6978450125138158,Male,1,0,Graduate,58938,1
8400,6663,100893,5425,1,0.4643403560981012,Female,0,1,Post Graduate,20974,1
13952,4086,327311,9661,1,0.4894783659204421,Female,0,1,Secondary,12500,1
15932,2169,88598,4830,2,0.4615880188153561,Male,0,1,Graduate,70490,1
14721,339,188595,1533,4,0.5755750415379972,Male,1,1,Post Graduate,61015,0
12316,4270,361921,15250,3,0.5173474765399366,Male,1,0,Post Graduate,59643,0
8069,6019,471655,13247,0,0.8227175241953355,Male,0,1,Graduate,83649,1
8643,1714,428522,5087,4,0.6874528868415308,Male,0,0,Post Graduate,21805,1
21414,4692,131060,9953,3,0.8290594686281119,Female,0,1,Graduate,17731,0
11658,4546,325429,14293,2,0.6963958940915979,Female,0,1,Secondary,61907,1
19221,556,454189,10082,3,0.8796945039666699,Male,0,0,Post Graduate,21460,0
19398,5255,435114,3355,1,0.6450157447786884,Male,1,0,Graduate,21294,0
